OWNERCITYCODE,OWNERTOWNCODE,RECEIVEYYYY,GENDER,BDATE,EDUCATION,RELATION,OTHERNOTFAMILYMEMBER
1000300000,1000302000,2022,M,097,Z,S,
1000300000,1000302000,2022,F,098,Z,S,
1000300000,1000302000,2022,F,097,Z,S,
1000300000,1000302000,2022,F,097,Z,S,
1000300000,1000307000,2022,M,105,C,G,
1000300000,1000302000,2022,M,107,I,F,
1000700000,1000712000,2022,M,098,D,F,
1000700000,1000726000,2022,F,102,C,F,
1001900000,,2022,M,108,Z,2,
1001900000,,2022,F,094,E,G,
1001000000,1001013000,2022,F,095,Z,Q,
1001900000,,2022,M,096,E,N,
1001000000,1001003000,2022,F,096,Z,Q,
1001900000,,2022,F,104,C,U,
1000700000,1000703000,2022,M,107,I,G,
1001900000,,2022,M,110,Z,9,
1001900000,,2022,M,109,I,9,
1000700000,1000710000,2022,F,096,Z,Q,
1000700000,1000710000,2022,M,110,Z,9,
1000700000,1000721000,2022,F,100,C,G,
6300000000,6300600000,2022,F,103,C,G,
6300000000,6300400000,2022,F,100,Z,Q,
6400000000,6401600000,2022,F,097,Z,9,
6400000000,6400400000,2022,M,104,Z,Q,
6500000000,6501600000,2022,F,096,Z,Q,
1001700000,1001704000,2022,M,104,C,G,
1000400000,1000402000,2022,F,100,C,Q,
1001900000,,2022,M,108,I,F,
1002100000,,2022,M,100,C,F,
1000300000,,2022,M,111,I,G,
1001900000,,2022,F,094,E,F,
1001300000,1001332000,2022,M,100,Z,Q,
6400000000,6401100000,2022,F,101,C,G,
1000200000,1000208000,2022,M,108,I,F,
1002100000,,2022,M,106,I,2,
1002100000,,2022,M,101,C,F,
1002100000,,2022,M,108,I,F,
1000700000,1000708000,2022,F,101,Z,Q,
1000400000,1000405000,2022,M,108,I,G,
1001500000,1001501000,2022,F,097,D,G,
1000500000,1000504000,2022,F,105,C,F,
1001500000,1001501000,2022,F,096,D,F,
6400000000,6401200000,2022,F,104,Z,Q,
1001700000,1001705000,2022,M,102,Z,Q,
1002100000,,2022,M,103,Z,Q,
1001300000,1001314000,2022,M,096,D,9,
6300000000,6300100000,2022,F,098,Z,Z,
6400000000,6401800000,2022,F,109,Z,9,
1001400000,1001410000,2022,F,106,Z,Q,
6400000000,6400800000,2022,M,105,Z,9,
1001800000,1001802000,2022,F,103,Z,Y,
1001900000,,2022,X,,Z,Q,
1001900000,,2022,F,099,Z,Q,
1001900000,,2022,F,099,Z,Q,
1000800000,1000804000,2022,F,099,Z,Q,
1001900000,,2022,F,099,Z,Q,
1000700000,1000726000,2022,F,099,Z,Q,
6300000000,6300900000,2022,M,103,C,F,
6300000000,6300800000,2022,M,105,Z,Q,
6300000000,6300300000,2022,F,105,Z,Q,
6400000000,6401200000,2022,F,094,E,F,
1001700000,1001707000,2022,F,094,E,G,
6500000000,6501400000,2022,F,105,Z,Q,
1000200000,1000209000,2022,M,099,Z,Q,
1001900000,,2022,M,103,C,F,
6300000000,,2022,X,001,Z,S,
6300000000,6301200000,2022,M,096,Z,K,
1001900000,,2022,M,101,C,F,
1001900000,,2022,M,108,I,K,
1001900000,,2022,F,099,Z,Q,
1001900000,,2022,F,105,C,G,
1000400000,1000402000,2022,F,098,D,V,
1001900000,,2022,M,096,E,F,
1000400000,1000410000,2022,F,107,Z,G,
6500000000,6500300000,2022,F,098,D,G,
6300000000,6300300000,2022,F,097,D,F,
6500000000,6500200000,2022,M,109,I,F,
1001900000,,2022,M,094,E,9,
1002100000,,2022,M,097,Z,Q,
6500000000,6500200000,2022,F,104,Z,Q,
6500000000,6501400000,2022,F,104,Z,Q,
6500000000,6501400000,2022,M,103,Z,Q,
1000300000,1000305000,2022,M,100,C,Z,
6400000000,6401200000,2022,F,099,D,H,
1000700000,1000701000,2022,F,109,Z,Y,
1000400000,1000401000,2022,M,108,I,F,
1000500000,1000504000,2022,M,103,C,K,
1000300000,1000302000,2022,F,098,Z,Q,
6400000000,6401100000,2022,M,103,C,V,
1002100000,,2022,M,106,I,2,
6500000000,6500300000,2022,F,095,E,G,
1002100000,,2022,F,094,Z,Q,
6400000000,6401100000,2022,F,097,Z,Q,
6400000000,6400400000,2022,M,095,E,G,
6500000000,6500900000,2022,F,094,Z,9,
6500000000,6501700000,2022,M,094,Z,Q,
6500000000,6501000000,2022,M,094,Z,Y,
1002100000,,2022,M,101,C,G,
1000700000,1000723000,2022,M,110,Z,N,
1001900000,,2022,M,098,Z,F,
1001900000,,2022,M,102,C,F,
1001900000,,2022,M,093,Z,9,
6400000000,6401000000,2022,M,102,C,G,
1001900000,,2022,F,102,C,G,
1001900000,,2022,M,104,I,2,
6300000000,6300600000,2022,X,098,Z,Q,
6300000000,6301000000,2022,M,103,Z,Q,
6300000000,6300700000,2022,M,098,Z,Q,
6400000000,6401800000,2022,M,099,C,F,
6400000000,6401200000,2022,M,102,Z,Q,
1002100000,,2022,F,097,D,F,
6400000000,6402100000,2022,F,095,E,Z,
6400000000,6402100000,2022,M,093,E,F,
1002100000,,2022,F,107,I,F,
6400000000,6401100000,2022,M,097,Z,Q,
6500000000,6500600000,2022,F,097,D,Z,
6500000000,6501700000,2022,F,107,I,F,
0902000000,0902001000,2022,F,095,Z,Q,
6400000000,6400400000,2022,M,099,Z,Q,
6400000000,6400300000,2022,F,093,E,E,
6400000000,6400400000,2022,M,093,E,E,
6500000000,6500100000,2022,F,094,Z,9,
0902000000,0902003000,2022,F,104,C,F,
0902000000,0902003000,2022,M,105,I,F,
1001300000,1001316000,2022,F,096,D,F,
1000400000,1000405000,2022,F,104,I,G,
6400000000,6400500000,2022,F,094,E,F,
1001300000,1001301000,2022,M,105,I,G,
1002100000,,2022,F,102,Z,X,
1002100000,,2022,M,099,C,S,
6500000000,6500500000,2022,F,099,Z,Q,
6500000000,6500200000,2022,X,095,Z,Q,
1001900000,,2022,F,105,I,F,
1001400000,1001410000,2022,F,098,C,Z,
6300000000,6301100000,2022,M,095,E,9,
1000300000,1000303000,2022,M,108,I,F,
1000900000,1000901000,2022,M,094,E,S,
6500000000,6500700000,2022,F,100,Z,Q,
6500000000,6502600000,2022,M,105,I,G,
6500000000,6500700000,2022,F,093,Z,9,
1002100000,,2022,M,094,E,F,
6300000000,6301100000,2022,F,106,I,Z,
6400000000,6400200000,2022,F,102,Z,Z,
6400000000,6403100000,2022,F,096,Z,Q,
1002100000,,2022,F,097,D,F,
1000900000,1000901000,2022,F,096,D,S,
6300000000,6301100000,2022,M,101,C,G,
1002100000,,2022,F,103,C,F,
6400000000,6400400000,2022,F,111,Z,G,
1001600000,1001601000,2022,F,094,Z,V,
1001600000,1001601000,2022,F,095,Z,V,
6500000000,6501000000,2022,F,098,Z,Q,
6300000000,6301100000,2022,M,099,C,F,
1000900000,1000901000,2022,F,096,D,S,
1001600000,1001601000,2022,F,095,Z,V,
6300000000,,2022,F,099,C,G,
1000700000,1000714000,2022,F,094,Z,S,
1000700000,1000702000,2022,F,094,Z,S,
1000700000,1000722000,2022,M,097,Z,Q,
6500000000,6500100000,2022,M,102,Z,Q,
6300000000,6301000000,2022,X,098,Z,Q,
6300000000,6300500000,2022,F,101,C,F,
1002100000,,2022,M,105,I,F,
6400000000,6400300000,2022,M,094,Z,Q,
1000900000,1000912000,2022,M,097,Z,Q,
6300000000,6301100000,2022,M,106,I,S,
1000300000,1000308000,2022,M,104,Z,Q,
1001900000,,2022,M,101,Z,Q,
1001900000,,2022,M,096,Z,Q,
6500000000,6501400000,2022,F,097,D,Z,
0902000000,,2022,X,095,Z,Q,
1002100000,,2022,M,096,D,F,
6400000000,6400200000,2022,F,100,C,G,
1001400000,1001407000,2022,F,099,C,Y,
6500000000,6501400000,2022,F,107,I,F,
1001900000,,2022,M,111,I,Y,
6500000000,6500800000,2022,M,102,Z,Q,
1001600000,1001601000,2022,M,098,Z,Q,
1002100000,,2022,M,110,I,h,
1001300000,1001313000,2022,M,098,C,F,
1001300000,1001302000,2022,F,107,I,G,
6400000000,6401200000,2022,F,104,I,G,
6400000000,6400400000,2022,F,097,D,X,
1000400000,1000405000,2022,F,097,Z,S,
1000400000,1000405000,2022,F,097,Z,S,
1000400000,1000401000,2022,F,100,Z,S,
1001800000,1001801000,2022,M,108,Z,F,
6400000000,6403100000,2022,F,097,Z,Q,
6500000000,6500100000,2022,F,093,Z,Y,
1000700000,1000701000,2022,F,097,Z,F,
6500000000,6500100000,2022,F,095,Z,Y,
1000200000,1000209000,2022,M,093,E,G,
1000200000,1000201000,2022,F,095,Z,G,
6300000000,6300700000,2022,M,097,D,F,
1002100000,,2022,M,103,C,F,
6500000000,6500700000,2022,M,099,Z,Q,
6400000000,6400500000,2022,F,104,C,F,
1001900000,,2022,M,100,C,G,
1002100000,,2022,M,101,Z,Q,
6400000000,6400500000,2022,M,100,Z,W,
6300000000,6300500000,2022,M,098,D,F,
6500000000,6500300000,2022,M,109,I,F,
6500000000,6500200000,2022,F,104,I,F,
1001900000,,2022,M,093,E,9,
6400000000,6400500000,2022,F,093,E,G,
6300000000,6300500000,2022,F,096,Z,Q,
1002100000,,2022,M,104,Z,Q,
6400000000,6401100000,2022,M,108,I,G,
1001400000,1001413000,2022,M,099,C,G,
6400000000,6401100000,2022,F,104,Z,Q,
6400000000,6401200000,2022,F,104,Z,Q,
6400000000,6400800000,2022,F,103,Z,Q,
1000300000,1000301000,2022,F,093,E,9,
1001900000,,2022,F,103,C,G,
1000700000,1000717000,2022,M,105,I,F,
6400000000,6401100000,2022,M,104,I,o,
1001900000,,2022,M,102,C,F,
6500000000,6500300000,2022,M,094,E,G,
1001500000,1001511000,2022,M,102,C,G,
1000900000,1000914000,2022,F,106,I,G,
1001500000,1001505000,2022,M,108,I,G,
6500000000,6500700000,2022,F,097,Z,Q,
6500000000,6500400000,2022,M,101,C,F,
6500000000,6501700000,2022,M,100,Z,Q,
1001400000,1001401000,2022,F,097,D,F,
6300000000,6301000000,2022,F,096,Z,Q,
1001900000,,2022,F,096,Z,Y,
6500000000,6501700000,2022,M,103,C,G,
6500000000,6501800000,2022,M,096,Z,Q,
6500000000,6501800000,2022,F,097,Z,Q,
1000300000,1000304000,2022,F,099,Z,Q,
6300000000,6300700000,2022,F,094,Z,F,
6300000000,6301000000,2022,F,104,C,G,
6300000000,6300200000,2022,M,096,D,Z,
1000300000,1000302000,2022,M,102,Z,Q,
1000300000,1000302000,2022,M,102,Z,Q,
1000300000,1000302000,2022,M,103,Z,Q,
1000300000,1000304000,2022,M,101,Z,Q,
1000300000,1000302000,2022,M,101,Z,Q,
1000300000,1000302000,2022,F,096,Z,Q,
1000300000,1000307000,2022,F,103,C,G,
1000300000,1000302000,2022,F,101,Z,Q,
1000300000,1000301000,2022,M,099,C,H,
1000300000,1000301000,2022,M,105,I,G,
1000300000,1000304000,2022,M,106,I,G,
1000300000,1000301000,2022,F,095,Z,Q,
1000300000,1000301000,2022,M,095,D,F,
1001000000,1001013000,2022,F,105,I,G,
1001000000,1001013000,2022,M,106,I,G,
1000700000,1000708000,2022,M,012,C,G,
1002000000,1002001000,2022,M,100,C,G,
1002100000,,2022,M,107,I,F,
1002100000,,2022,M,109,I,S,
1001900000,,2022,M,097,D,G,
1001900000,,2022,M,104,C,F,
1002100000,,2022,M,108,I,F,
6300000000,6300700000,2022,M,097,Z,Q,
6300000000,6300800000,2022,M,107,I,G,
6400000000,6400500000,2022,M,094,Z,Q,
1002100000,,2022,M,094,E,S,
1001800000,1001801000,2022,F,097,D,F,
1002100000,,2022,F,103,Z,Q,
6500000000,6500200000,2022,M,111,C,F,
6500000000,6502600000,2022,F,104,C,F,
1000800000,1000803000,2022,F,094,D,9,
1001300000,1001315000,2022,F,093,Z,S,
1000500000,1000501000,2022,M,094,Z,Q,
6400000000,6400900000,2022,M,104,C,G,
1001900000,,2022,F,094,Z,X,
1000300000,1000308000,2022,M,093,D,F,
1002000000,1002002000,2022,M,098,D,F,
6300000000,6300100000,2022,F,103,Z,Q,
1001900000,,2022,M,095,Z,Q,
1001900000,,2022,M,110,I,G,
6400000000,6401100000,2022,M,103,C,Z,
6300000000,6300800000,2022,F,097,Z,Q,
1002100000,,2022,M,104,C,G,
1002100000,,2022,M,101,Z,Q,
1002100000,,2022,F,102,Z,Q,
1001900000,,2022,M,098,Z,Q,
1001900000,,2022,M,099,Z,9,
1000500000,1000504000,2022,F,098,D,H,
1000700000,1000701000,2022,F,103,Z,F,
1001800000,1001801000,2022,F,101,Z,S,
1000700000,1000723000,2022,F,099,C,F,
1001000000,1001012000,2022,M,095,Z,E,
1001900000,,2022,M,104,C,F,
1000300000,1000301000,2022,M,104,C,G,
1000300000,1000303000,2022,F,096,D,G,
6400000000,6401200000,2022,F,098,Z,Q,
1000300000,1000310000,2022,M,106,I,G,
1002000000,1002002000,2022,F,110,I,F,
1001800000,1001802000,2022,F,107,I,H,
1001900000,,2022,F,098,Z,Q,
1001900000,,2022,M,101,C,G,
1001900000,,2022,M,096,D,G,
1001900000,,2022,F,100,C,F,
1001900000,,2022,M,103,C,Z,
6300000000,6301000000,2022,M,096,Z,Q,
1000300000,1000302000,2022,M,111,I,F,
6300000000,6300500000,2022,M,108,I,F,
1000300000,1000308000,2022,M,104,C,F,
1001500000,1001505000,2022,F,103,C,F,
1001900000,,2022,M,094,E,G,
1001900000,,2022,F,110,Z,O,
1000700000,1000703000,2022,M,097,Z,9,
1000900000,1000906000,2022,M,097,D,Z,
6400000000,6401400000,2022,M,101,Z,Q,
6300000000,6300100000,2022,F,096,D,G,
1001700000,1001704000,2022,F,098,Z,Y,
1001900000,,2022,M,093,D,Z,
6400000000,6401800000,2022,F,102,Z,G,
6400000000,6400400000,2022,F,098,Z,S,
6400000000,6400400000,2022,F,098,Z,Q,
1001900000,,2022,M,096,D,S,
1001900000,,2022,X,100,Z,Q,
1001900000,,2022,X,099,Z,Q,
1001900000,,2022,X,100,Z,Q,
1002100000,,2022,F,097,Z,Q,
6400000000,6401400000,2022,F,097,Z,Q,
6300000000,6301100000,2022,F,102,C,F,
1001500000,1001501000,2022,F,094,Z,9,
1000700000,1000723000,2022,F,094,E,Z,
1000900000,1000902000,2022,M,098,C,G,
1002100000,,2022,M,097,D,F,
6400000000,6400400000,2022,M,097,Z,Q,
1002100000,,2022,F,103,Z,Q,
1002100000,,2022,F,103,Z,Q,
1002100000,,2022,F,102,Z,Q,
1002100000,,2022,M,106,I,F,
1001500000,1001512000,2022,F,098,D,G,
1002100000,,2022,M,101,C,F,
6300000000,6300400000,2022,M,093,E,G,
6400000000,6401500000,2022,M,097,Z,Q,
6400000000,6401500000,2022,M,097,Z,Q,
1001900000,,2022,M,100,Z,Q,
6400000000,6402400000,2022,M,100,C,G,
1000400000,1000401000,2022,F,098,Z,X,
1002100000,,2022,M,100,Z,Q,
1002100000,,2022,F,099,Z,Q,
6300000000,6300200000,2022,F,102,C,Z,
6400000000,6401200000,2022,F,108,I,F,
6400000000,6401600000,2022,M,096,D,F,
6300000000,6300200000,2022,M,099,C,G,
6300000000,6300600000,2022,F,109,I,G,
1000300000,1000307000,2022,M,106,C,F,
1000400000,1000406000,2022,F,093,Z,Q,
1000400000,1000403000,2022,F,095,Z,Q,
1000300000,1000311000,2022,M,101,C,S,
1000300000,1000301000,2022,M,103,C,F,
1000300000,1000301000,2022,M,093,E,9,
1002100000,,2022,F,094,F,X,
1000700000,1000706000,2022,M,108,Z,9,
1001900000,,2022,F,094,E,X,
1001900000,,2022,M,109,I,F,
1001900000,,2022,M,095,E,G,
1001900000,,2022,F,093,E,X,
6400000000,6400300000,2022,F,101,C,F,
6300000000,6300400000,2022,F,094,E,E,
6500000000,6500300000,2022,F,096,Z,J,
6300000000,6300800000,2022,M,103,C,F,
6300000000,6300800000,2022,M,101,C,F,
1001300000,1001301000,2022,F,108,Z,9,
1001300000,1001301000,2022,M,094,Z,Q,
1001800000,1001801000,2022,M,098,D,F,
6400000000,6401200000,2022,F,110,Z,G,
6500000000,6500300000,2022,M,101,C,F,
1001500000,1001505000,2022,M,094,E,F,
1001900000,,2022,F,110,I,F,
1000800000,1000803000,2022,F,105,I,S,
6400000000,6400800000,2022,M,097,Z,Q,
1001900000,,2022,F,102,C,K,
1002100000,,2022,M,101,C,G,
6400000000,6400300000,2022,M,099,C,F,
6400000000,6401600000,2022,M,095,Z,Q,
1001900000,,2022,F,094,E,9,
1001900000,,2022,F,104,C,F,
1000900000,1000901000,2022,M,105,I,9,
1002100000,,2022,M,098,D,F,
1000700000,1000714000,2022,F,098,Z,Q,
1001800000,1001802000,2022,F,102,C,F,
1000900000,1000905000,2022,F,094,Z,Q,
1001900000,,2022,M,097,D,F,
6400000000,6401200000,2022,F,107,I,F,
1001900000,,2022,F,102,Z,Q,
6400000000,6401200000,2022,M,099,Z,Q,
6500000000,6500700000,2022,F,095,Z,Q,
6500000000,6500900000,2022,F,094,Z,Q,
1000200000,1000205000,2022,F,109,Z,G,
6300000000,6301200000,2022,M,096,D,G,
1000800000,1000803000,2022,F,094,E,F,
1000700000,1000708000,2022,F,100,Z,Q,
6400000000,6400800000,2022,F,100,Z,Q,
6400000000,6401200000,2022,F,099,Z,Q,
6300000000,6300400000,2022,M,103,C,G,
6300000000,6301100000,2022,M,102,Z,S,
1001900000,,2022,F,100,C,K,
1001900000,,2022,M,102,Z,Z,
6300000000,6300700000,2022,M,107,Z,F,
1001900000,,2022,F,099,Z,S,
1002100000,,2022,M,102,Z,Q,
1000700000,1000707000,2022,M,110,Z,9,
6400000000,6400200000,2022,F,100,Z,Q,
6400000000,6400800000,2022,M,096,Z,Q,
6400000000,6400300000,2022,F,097,Z,Q,
6400000000,6401200000,2022,F,097,Z,Q,
6500000000,6500300000,2022,M,101,C,G,
1000200000,1000201000,2022,M,097,Z,Q,
1001900000,,2022,F,093,Z,X,
1000900000,1000904000,2022,M,096,Z,Q,
1000900000,1000904000,2022,M,096,Z,Q,
1000900000,1000904000,2022,M,095,Z,Q,
1001400000,1001403000,2022,F,096,Z,E,
6300000000,6300100000,2022,M,105,I,F,
1000700000,1000701000,2022,F,093,E,S,
1000700000,1000717000,2022,F,094,E,V,
1000300000,1000304000,2022,M,101,C,X,
1000300000,1000304000,2022,M,101,C,X,
6500000000,6500600000,2022,M,104,C,H,
6400000000,6400400000,2022,M,098,D,F,
1002100000,,2022,M,095,D,S,
1001900000,,2022,M,108,I,G,
0902000000,0902004000,2022,F,093,E,E,
6400000000,6400900000,2022,M,099,C,Z,
1001900000,,2022,M,095,E,Y,
6300000000,6300100000,2022,M,100,C,F,
1000500000,1000503000,2022,F,093,E,9,
6400000000,6400500000,2022,M,101,C,F,
1000300000,1000301000,2022,F,095,D,F,
6400000000,6400900000,2022,M,097,D,F,
1000800000,1000803000,2022,F,101,Z,F,
1001900000,,2022,F,110,I,h,
1002100000,,2022,F,096,Z,Q,
1001900000,,2022,F,101,C,G,
1001900000,,2022,F,104,C,F,
6500000000,6500800000,2022,M,106,I,9,
1000900000,1000903000,2022,F,098,Z,Q,
6500000000,6500100000,2022,X,111,Z,H,
6400000000,6401600000,2022,F,097,D,9,
6500000000,6500500000,2022,M,094,E,S,
1000300000,1000301000,2022,F,093,E,o,
1000300000,1000307000,2022,M,094,E,Y,
1000300000,1000301000,2022,F,095,E,Y,
1000300000,1000301000,2022,F,100,C,G,
1000300000,1000305000,2022,F,100,Z,Q,
1000300000,1000301000,2022,F,102,C,G,
1000300000,1000305000,2022,F,099,Z,Q,
1000300000,1000309000,2022,M,094,E,9,
1000300000,1000302000,2022,M,101,Z,Q,
1000300000,1000310000,2022,F,094,Z,Q,
1000300000,1000308000,2022,F,100,Z,Q,
1000300000,1000308000,2022,F,100,Z,Q,
1000300000,1000301000,2022,F,094,E,o,
1000300000,1000305000,2022,M,105,I,F,
1002000000,1002002000,2022,F,096,Z,Q,
6400000000,6400500000,2022,M,100,Z,Q,
1001900000,,2022,M,097,D,G,
1001900000,,2022,M,104,C,U,
1001900000,,2022,M,094,E,G,
1001900000,,2022,F,104,C,F,
6500000000,6501400000,2022,F,097,Z,Q,
6400000000,6401900000,2022,F,099,Z,Q,
1001300000,1001317000,2022,M,097,Z,Z,
1000200000,1000201000,2022,M,099,D,Y,
1000400000,1000407000,2022,F,094,D,G,
1000400000,1000404000,2022,M,093,D,9,
6400000000,6402200000,2022,M,111,I,F,
6500000000,6500500000,2022,X,100,Z,Q,
6500000000,6502300000,2022,M,099,Z,Y,
6500000000,6500500000,2022,F,094,D,F,
6500000000,6500500000,2022,M,096,D,F,
6500000000,6500900000,2022,M,102,Z,F,
6500000000,6500300000,2022,F,098,D,G,
6500000000,6500300000,2022,M,099,D,G,
6300000000,6300600000,2022,M,100,C,F,
6300000000,6300600000,2022,M,098,D,F,
1001300000,1001305000,2022,F,100,Z,Q,
1001300000,1001301000,2022,M,094,E,Y,
1001300000,1001303000,2022,F,100,Z,Q,
1001300000,1001317000,2022,M,097,Z,Z,
6500000000,6500600000,2022,F,101,C,F,
6500000000,6500500000,2022,F,099,Z,Q,
1000700000,1000703000,2022,M,103,C,G,
1000900000,1000904000,2022,M,110,Z,9,
1001400000,1001402000,2022,F,095,Z,Y,
1000400000,1000408000,2022,F,110,I,Z,
1001900000,,2022,X,103,Z,Q,
6300000000,6301200000,2022,M,110,Z,O,
6300000000,6300900000,2022,M,105,C,G,
6400000000,6401100000,2022,M,097,D,S,
1000900000,1000904000,2022,F,095,E,F,
6300000000,6300400000,2022,F,098,Z,Q,
6300000000,6301100000,2022,M,098,D,V,
6500000000,6501300000,2022,F,099,Z,Q,
6300000000,6301200000,2022,M,096,Z,Q,
1002000000,1002001000,2022,F,108,I,F,
6400000000,6400500000,2022,F,102,C,F,
6400000000,6400900000,2022,M,100,Z,Q,
1001500000,1001505000,2022,M,107,Z,9,
6400000000,6401700000,2022,F,103,C,G,
6500000000,6500600000,2022,M,101,Z,9,
1001000000,1001012000,2022,M,105,Z,Q,
6300000000,6300800000,2022,F,101,C,F,
1000700000,1000713000,2022,F,100,Z,Q,
1001900000,,2022,F,095,Z,Q,
1001800000,1001802000,2022,F,103,Z,F,
1001700000,1001701000,2022,M,094,D,Q,
1001700000,1001703000,2022,F,097,Z,X,
1000700000,1000721000,2022,M,099,Z,Q,
1001400000,1001401000,2022,F,099,D,F,
1000700000,1000719000,2022,F,111,I,F,
6500000000,6500500000,2022,M,094,Z,9,
6500000000,6501500000,2022,M,094,Z,9,
6300000000,6300800000,2022,M,101,C,F,
6300000000,6300400000,2022,M,094,Z,9,
1001900000,,2022,M,105,Z,Q,
1001900000,,2022,M,101,C,F,
1000500000,1000511000,2022,F,098,Z,Q,
1001900000,,2022,M,100,C,G,
1000500000,1000511000,2022,F,098,Z,Q,
6400000000,6400200000,2022,M,103,Z,Q,
1000300000,1000306000,2022,F,103,Z,Q,
1000700000,1000701000,2022,F,103,C,H,
1002100000,,2022,M,102,C,F,
6300000000,6300700000,2022,M,099,Z,G,
1000300000,1000308000,2022,M,105,C,Z,
1000300000,1000302000,2022,F,102,Z,S,
1000800000,1000801000,2022,M,098,Z,Q,
1000800000,1000801000,2022,M,098,Z,Q,
1001400000,1001401000,2022,M,098,Z,9,
1001900000,,2022,F,097,Z,Q,
6500000000,6500100000,2022,M,096,D,F,
6400000000,,2022,M,104,C,G,
1000200000,1000201000,2022,F,098,D,G,
1001400000,,2022,M,096,D,F,
1000300000,1000309000,2022,M,101,C,G,
1000800000,1000807000,2022,M,101,Z,Q,
1000300000,1000308000,2022,F,105,C,G,
1001900000,,2022,F,097,D,G,
1000500000,1000511000,2022,F,097,Z,Q,
1000300000,1000301000,2022,F,093,E,E,
1000800000,1000809000,2022,F,094,E,Y,
6400000000,,2022,F,111,I,G,
6300000000,6300200000,2022,M,100,C,Z,
6400000000,6401700000,2022,M,100,Z,Q,
6500000000,6500600000,2022,F,103,Z,Q,
1000800000,1000807000,2022,F,101,Z,Q,
1000700000,1000720000,2022,M,104,Z,Q,
6400000000,6400800000,2022,F,098,D,S,
1000300000,1000302000,2022,F,099,Z,Q,
1001900000,,2022,M,107,I,G,
1002100000,,2022,F,098,D,G,
6300000000,6300900000,2022,F,096,Z,Q,
1000300000,1000302000,2022,F,099,Z,Q,
1000800000,1000807000,2022,F,101,Z,Q,
1001900000,,2022,F,108,I,G,
1002100000,,2022,M,095,E,F,
1001900000,,2022,M,098,Z,Q,
6500000000,6500500000,2022,F,103,Z,Q,
1000300000,,2022,M,111,I,G,
6500000000,6500300000,2022,M,098,Z,Q,
6500000000,6500300000,2022,F,105,Z,Q,
6300000000,6301000000,2022,M,100,C,F,
1000300000,1000309000,2022,M,110,I,G,
1000900000,1000909000,2022,M,110,Z,9,
6400000000,6400200000,2022,M,097,Z,Q,
6500000000,6500400000,2022,F,094,D,Z,
6500000000,6502300000,2022,M,103,C,Z,
6300000000,6300300000,2022,F,110,I,9,
1001900000,,2022,M,098,Z,9,
1000300000,1000302000,2022,M,101,Z,Q,
1000200000,1000202000,2022,M,099,Z,Q,
6400000000,6400500000,2022,M,103,Z,Q,
1000400000,,2022,F,094,E,9,
6400000000,6400500000,2022,M,103,Z,Q,
1001900000,,2022,M,099,Z,Q,
6500000000,6500100000,2022,M,105,C,G,
6500000000,6501300000,2022,F,097,Z,Q,
1001500000,1001501000,2022,F,096,E,Z,
6500000000,6500100000,2022,F,097,Z,Q,
6500000000,6500100000,2022,F,097,Z,Q,
6500000000,6501300000,2022,F,097,Z,Q,
6400000000,6400500000,2022,M,103,Z,Q,
1000900000,1000902000,2022,M,097,D,G,
6400000000,6400500000,2022,M,102,Z,Q,
1000900000,1000917000,2022,F,110,I,F,
6400000000,6400500000,2022,M,103,Z,Q,
1000900000,1000903000,2022,F,101,C,H,
1001900000,,2022,M,097,Z,Q,
6300000000,6300800000,2022,F,101,Z,Q,
1001900000,,2022,M,105,I,G,
6500000000,6500200000,2022,F,097,D,G,
6500000000,6500500000,2022,F,109,I,H,
6500000000,6500100000,2022,F,096,E,G,
6400000000,6400600000,2022,M,094,E,X,
1000400000,1000401000,2022,M,099,Z,Q,
1000900000,1000901000,2022,F,095,E,G,
6300000000,6300600000,2022,M,110,Z,9,
1002000000,1002002000,2022,F,102,Z,Q,
1001000000,1001014000,2022,M,094,E,9,
1000800000,1000803000,2022,F,097,Z,E,
1000300000,1000304000,2022,F,102,C,F,
1000300000,1000301000,2022,M,105,Z,Q,
1000300000,1000306000,2022,F,100,Z,Q,
1000300000,1000310000,2022,M,104,Z,Q,
1000300000,1000301000,2022,M,102,Z,Q,
6300000000,6300100000,2022,M,100,C,F,
1001300000,1001316000,2022,F,098,D,G,
1000300000,1000305000,2022,M,110,I,G,
1000300000,1000301000,2022,M,103,C,F,
1000900000,1000901000,2022,F,093,Z,Q,
1001300000,1001306000,2022,M,108,I,2,
6300000000,6300100000,2022,F,100,C,F,
6500000000,6500800000,2022,M,097,Z,Q,
6300000000,6301100000,2022,M,099,C,F,
1002100000,,2022,M,110,I,O,
1002100000,,2022,F,111,I,O,
1000700000,1000713000,2022,M,105,I,G,
1001300000,1001303000,2022,F,096,Z,Q,
6400000000,6400100000,2022,M,098,Z,Q,
1000700000,1000710000,2022,F,111,Z,9,
6500000000,6501500000,2022,M,099,D,Z,
6500000000,6501400000,2022,M,100,Z,Y,
1000700000,1000707000,2022,F,103,Z,Q,
6500000000,6500500000,2022,F,105,C,G,
6500000000,6501100000,2022,M,095,E,H,
6400000000,6401400000,2022,M,098,Z,Q,
6400000000,6401100000,2022,M,098,Z,Q,
1001900000,,2022,F,097,Z,Q,
6400000000,6401100000,2022,F,097,D,F,
6300000000,6301200000,2022,F,097,D,F,
1001900000,,2022,M,098,Z,Q,
1001900000,,2022,F,096,Z,Q,
6500000000,6501400000,2022,M,105,C,S,
6500000000,6501300000,2022,F,100,Z,9,
